,Churn,Churn_Prob,CustID,Predicted
5126,0,0.18268588739728495,5126,0
4077,0,0.8167570161919009,4077,1
28,0,0.014930073264564473,28,0
3238,0,0.020080572989610055,3238,0
1925,0,0.042205663274792644,1925,0
204,0,0.1765369624454101,204,0
334,1,0.6142037931145599,334,1
2813,0,0.006605224702999034,2813,0
5651,1,0.3538359417751963,5651,0
3708,0,0.03433343731378802,3708,0
4258,1,0.20611653416368728,4258,0
5139,0,0.012610842465302882,5139,0
4756,0,0.1343623922786813,4756,0
6355,0,0.022659215037288124,6355,0
826,1,0.8236400637744853,826,1
3576,0,0.0171537077783146,3576,0
6858,1,0.6351355833211332,6858,1
1466,0,0.33032055132553656,1466,0
4641,0,0.32516026396816305,4641,0
1475,0,0.04849365313683273,1475,0
287,1,0.6122243000996713,287,1
3790,1,0.07782356075883234,3790,0
6337,0,0.09715196016937015,6337,0
1936,0,0.030913717314501005,1936,0
4160,0,0.0803257517403373,4160,0
6183,0,0.10680180146308245,6183,0
5288,1,0.7224934575630098,5288,1
2157,0,0.24157828524609234,2157,0
4316,0,0.011988262861481365,4316,0
1449,0,0.2166387645047761,1449,0
4495,1,0.6889533142807814,4495,1
5071,0,0.5282752940690593,5071,1
876,1,0.40360346622779375,876,0
1972,0,0.5572443043499518,1972,1
3596,1,0.3061906796897166,3596,0
6625,1,0.7839223806946809,6625,1
623,0,0.024806231368077525,623,0
6523,0,0.06469676068556131,6523,0
4546,1,0.6773315406905406,4546,1
2907,1,0.4998089458384858,2907,0
4607,0,0.36299289282629255,4607,0
328,0,0.425168044201909,328,0
5291,0,0.06487124370648352,5291,0
4697,0,0.20794897415651117,4697,0
325,0,0.21667436098977963,325,0
6522,0,0.05836406593967454,6522,0
4537,0,0.3232052249386362,4537,0
1971,0,0.058383231072762685,1971,0
103,0,0.051969771710644076,103,0
1036,0,0.04232042436523645,1036,0
6060,0,0.7431323087271456,6060,1
2369,0,0.02645704655645489,2369,0
3870,0,0.047795314337049664,3870,0
363,0,0.013529330982685727,363,0
3668,0,0.1479937430343849,3668,0
4177,0,0.19987175662750142,4177,0
4006,0,0.0054907991950509496,4006,0
1795,1,0.502021691736577,1795,1
4087,0,0.15017302220626974,4087,0
5284,1,0.587305263171365,5284,1
3570,0,0.028903924678584436,3570,0
2164,0,0.018837837022902284,2164,0
1502,0,0.09162980025839336,1502,0
2632,0,0.03321823492305245,2632,0
4718,0,0.05899096570227682,4718,0
6506,1,0.7127566507754168,6506,1
6989,0,0.1912891694008766,6989,0
1392,0,0.02735045782982886,1392,0
6196,0,0.04735885801256498,6196,0
4244,0,0.009914513492223062,4244,0
2904,1,0.3052188733540203,2904,0
414,0,0.3426920454495832,414,0
5178,0,0.16183667378825023,5178,0
2703,1,0.5104186813381111,2703,1
5717,0,0.016436638078364124,5717,0
6551,0,0.13526724856684452,6551,0
1954,1,0.7657751183718563,1954,1
1311,0,0.08486233607342704,1311,0
566,0,0.24846033305096368,566,0
3211,0,0.04751976813419467,3211,0
59,0,0.0500947461690447,59,0
6587,0,0.2600373963103857,6587,0
6007,0,0.07776526098146734,6007,0
2122,0,0.2602494344651306,2122,0
6214,0,0.010698056984765253,6214,0
546,1,0.2829631699222836,546,0
573,1,0.11886639245581895,573,0
903,0,0.08714123294162993,903,0
285,0,0.3416509791914677,285,0
5991,1,0.5478681152960687,5991,1
1741,0,0.47383137685310506,1741,0
5522,1,0.5895434975565185,5522,1
6346,1,0.42441441463162527,6346,0
6988,0,0.2523382508651439,6988,0
849,0,0.01062548371135777,849,0
1426,0,0.08181985864140069,1426,0
4040,0,0.02250069876918952,4040,0
494,0,0.14734496117154425,494,0
4776,0,0.6529911917982326,4776,1
6261,0,0.007151084638425612,6261,0
39,1,0.7317829448699893,39,1
1560,0,0.04259244684112874,1560,0
2443,0,0.030635589429029723,2443,0
929,0,0.27530280010906905,929,0
6305,1,0.5927330861067527,6305,1
2429,0,0.0825632295359197,2429,0
1628,0,0.6505655807296737,1628,1
4129,0,0.35732822798325786,4129,0
5826,1,0.6793161951964861,5826,1
702,0,0.5841114593653509,702,1
4687,1,0.5059825630013856,4687,1
5579,1,0.020234471948222886,5579,0
5089,0,0.49960253699856527,5089,0
1059,1,0.5464371428543321,1059,1
2309,0,0.06340597968923757,2309,0
1422,0,0.030715546458296692,1422,0
6151,1,0.5464878390945306,6151,1
4657,0,0.1355368997864608,4657,0
6347,0,0.516556739238319,6347,1
332,0,0.19799798054890502,332,0
4299,0,0.3035732254736504,4299,0
6309,0,0.006040792445840892,6309,0
1257,0,0.125698219261146,1257,0
2684,0,0.09259891019558149,2684,0
4703,1,0.5927111604694273,4703,1
238,1,0.7480718615086505,238,1
1636,0,0.02914160738590739,1636,0
2185,1,0.2532221554986242,2185,0
252,1,0.5502873985917157,252,1
7020,0,0.19784855630163473,7020,0
684,0,0.510321257588648,684,1
2879,1,0.3553338166271827,2879,0
6885,1,0.581044982095383,6885,1
2715,0,0.09617306945484864,2715,0
5010,0,0.024484467787979056,5010,0
3763,1,0.7028792186464662,3763,1
4544,1,0.7255371413376438,4544,1
5957,1,0.6042787461933594,5957,1
4686,0,0.04953358633653279,4686,0
4219,0,0.11851223766667514,4219,0
4076,0,0.03847655728173761,4076,0
4982,1,0.20679642761618405,4982,0
2978,0,0.39446011149970456,2978,0
5078,0,0.07133101506355832,5078,0
3761,0,0.020779835089627628,3761,0
5632,0,0.006527756472543765,5632,0
980,0,0.13204696296735985,980,0
6322,1,0.6980854837303524,6322,1
2586,0,0.03515106462285595,2586,0
2922,1,0.3307588520718667,2922,0
3774,0,0.21997452181179364,3774,0
6314,0,0.6327626645505,6314,1
1220,0,0.3004274986795914,1220,0
3007,1,0.4965115820552917,3007,0
6793,0,0.041603568157641886,6793,0
2138,0,0.01649115372766292,2138,0
1369,0,0.1681201017481104,1369,0
289,1,0.33872122613739736,289,0
2296,0,0.5471345132656061,2296,1
4108,0,0.046860663520956455,4108,0
2998,0,0.6539782856358743,2998,1
1758,0,0.005735009152807366,1758,0
3641,0,0.04643077379390008,3641,0
825,1,0.4872364534670474,825,0
4044,0,0.029216385313530303,4044,0
2466,0,0.006104000306379421,2466,0
4678,1,0.779869533762829,4678,1
6707,0,0.012512405270856087,6707,0
3464,0,0.389045292415634,3464,0
1009,0,0.11936108869772526,1009,0
970,1,0.6909318845078619,970,1
74,0,0.31192492862158566,74,0
2350,0,0.7659822354192986,2350,1
2541,0,0.015679646737341058,2541,0
1167,0,0.18344276674270943,1167,0
543,1,0.6984359814141248,543,1
203,0,0.5173323073564993,203,1
1070,1,0.5536419620729048,1070,1
2577,1,0.8188714084084698,2577,1
6719,0,0.005843814629747104,6719,0
1004,0,0.07726399583675181,1004,0
3979,0,0.010031624455991832,3979,0
6205,1,0.41233369872278386,6205,0
5420,0,0.022587781734010447,5420,0
417,0,0.024909127001306087,417,0
4818,0,0.05909433726399221,4818,0
2284,0,0.26091697948225745,2284,0
3006,1,0.7579812024233852,3006,1
972,0,0.018757884650360924,972,0
4413,1,0.6843886010045098,4413,1
1884,0,0.0730348117807237,1884,0
3220,0,0.011293921604937746,3220,0
2818,1,0.2614236577250505,2818,0
80,1,0.7214742890412672,80,1
4345,0,0.010784654508251862,4345,0
531,0,0.00423539626937928,531,0
4145,0,0.16348772409625537,4145,0
6773,1,0.648680598447703,6773,1
5222,0,0.403451680619094,5222,0
6940,0,0.00598911167061468,6940,0
3387,0,0.12274622816696373,3387,0
3353,0,0.5045044314905028,3353,1
6138,0,0.1390885358342969,6138,0
244,0,0.5140750195809491,244,1
2260,1,0.41499535145184935,2260,0
2450,0,0.04175608292722987,2450,0
4159,0,0.2894831713945201,4159,0
4843,0,0.0055479466463454604,4843,0
5809,0,0.561827119244245,5809,1
5550,0,0.07806228449680387,5550,0
671,0,0.011452628489688133,671,0
1399,0,0.05221682231243043,1399,0
444,0,0.34900850552399393,444,0
4168,0,0.01681238335501311,4168,0
674,1,0.24229685298751452,674,0
4810,1,0.6941513787215329,4810,1
3091,0,0.09187808249195062,3091,0
6195,1,0.6944019894568297,6195,1
5316,0,0.25092645515231277,5316,0
1875,0,0.029147804458508324,1875,0
1295,0,0.020906423199949613,1295,0
3796,1,0.48908108574102443,3796,0
1838,0,0.44033719587189907,1838,0
5403,0,0.18511445134349416,5403,0
373,0,0.10519002748582056,373,0
2777,0,0.16092721319343112,2777,0
4057,0,0.005760826939355564,4057,0
655,0,0.4990424945865648,655,0
4273,1,0.32810625187250886,4273,0
4497,0,0.2171330723872291,4497,0
2977,0,0.19248480628501297,2977,0
3699,0,0.08395657359593017,3699,0
5226,0,0.20313866082080742,5226,0
5146,0,0.6616823877866032,5146,1
6406,0,0.21202419339708473,6406,0
5626,0,0.27737234620316165,5626,0
400,0,0.0352813145155703,400,0
3648,0,0.2644005248972797,3648,0
5518,1,0.4475734176892944,5518,0
2340,0,0.03901378523175638,2340,0
628,0,0.07279690277956097,628,0
1534,0,0.004371026010940104,1534,0
4446,1,0.7894088029827749,4446,1
857,1,0.4134701171833902,857,0
6199,1,0.404960087866758,6199,0
4485,0,0.017065436549912757,4485,0
6245,0,0.08113943457852303,6245,0
1528,0,0.409532933087679,1528,0
5660,0,0.13003991755905314,5660,0
5236,0,0.16246748918871293,5236,0
3216,1,0.3570732859439699,3216,0
3590,0,0.02618807307684124,3590,0
6031,0,0.3233816268046528,6031,0
4921,0,0.3399139590752723,4921,0
1530,1,0.46508017913380434,1530,0
4367,0,0.0774322547868436,4367,0
6091,1,0.7924425672093566,6091,1
3638,1,0.4016778198418421,3638,0
6896,1,0.3322331876306547,6896,0
2589,1,0.8256393580781223,2589,1
5875,0,0.014751019208239806,5875,0
5012,0,0.10382511824674692,5012,0
4103,0,0.05952987565125121,4103,0
4966,0,0.28066295529852675,4966,0
2081,0,0.41573632731969357,2081,0
6427,0,0.011919599964107663,6427,0
5840,0,0.03488586859819094,5840,0
2230,0,0.010376835194488326,2230,0
541,0,0.45824332594115436,541,0
5813,0,0.04651856268067914,5813,0
3793,0,0.11453586824660422,3793,0
428,0,0.5928811362408298,428,1
1464,0,0.17242199710008074,1464,0
2527,1,0.7369859088001655,2527,1
3839,0,0.09415388864568032,3839,0
6244,0,0.42067656788790836,6244,0
6441,0,0.15692627491743782,6441,0
406,0,0.12651859577548874,406,0
2630,0,0.02989337421699723,2630,0
2130,1,0.16526378200854855,2130,0
6068,1,0.42266225934572604,6068,0
2661,0,0.009020092722094435,2661,0
1391,0,0.538284015446382,1391,1
4964,1,0.51943542519504,4964,1
598,0,0.16039331910928517,598,0
5247,1,0.5351366993975045,5247,1
5389,0,0.14354795049592214,5389,0
1095,0,0.7255371413376438,1095,1
6857,0,0.2560060131895513,6857,0
2647,0,0.18825780070575224,2647,0
3525,1,0.49709614050568307,3525,0
4587,0,0.2552853344225623,4587,0
577,0,0.6259530044642845,577,1
3346,0,0.8489411356950354,3346,1
6278,0,0.0634478794833676,6278,0
4215,0,0.06308727497395242,4215,0
3032,0,0.02743526108236277,3032,0
4332,0,0.018745501621656835,4332,0
5658,0,0.6584081308855997,5658,1
1659,0,0.014227400837579663,1659,0
6921,0,0.26006502443708146,6921,0
1889,0,0.2793048593473517,1889,0
2144,0,0.3127390128055749,2144,0
3011,0,0.03640645633575226,3011,0
4269,1,0.357580484928823,4269,0
2845,0,0.5442779007734639,2845,1
4521,0,0.0972444392924025,4521,0
56,0,0.09968994665169702,56,0
4820,0,0.04100730596466114,4820,0
5267,0,0.09261171229984838,5267,0
2790,1,0.08646600261365694,2790,0
1299,1,0.4293684880315145,1299,0
5216,1,0.04284977149949499,5216,0
6631,0,0.25649535505206866,6631,0
4268,0,0.1943304748912122,4268,0
2152,0,0.6167270056305025,2152,1
5143,0,0.040921258185852294,5143,0
1225,1,0.37042918183416285,1225,0
2909,0,0.05187514221038459,2909,0
4218,0,0.2643130798170664,4218,0
89,0,0.17125172863570426,89,0
2170,0,0.1223771649555454,2170,0
1737,0,0.3608935339139411,1737,0
5045,0,0.23258046151414088,5045,0
6489,1,0.19078062016731406,6489,0
2936,0,0.4036817049076731,2936,0
5379,0,0.17604387099314034,5379,0
5971,0,0.004881900035582161,5971,0
4859,0,0.06196559031012077,4859,0
1856,1,0.15333234812741517,1856,0
6555,0,0.045625827098858714,6555,0
4464,1,0.3977579262907956,4464,0
1772,1,0.6394800073598226,1772,1
2322,0,0.009016790769489934,2322,0
1221,0,0.3369284451077189,1221,0
6201,0,0.5624741037700778,6201,1
865,1,0.49152282126455454,865,0
316,0,0.005699875823312201,316,0
6450,0,0.01946701846055316,6450,0
2535,0,0.03168651200765797,2535,0
5872,1,0.6873188370897343,5872,1
66,0,0.21899309817374402,66,0
698,0,0.22494399988364985,698,0
990,0,0.03769389945294747,990,0
6010,0,0.031065339586846583,6010,0
1947,0,0.07101353573855801,1947,0
3608,1,0.37299231639629427,3608,0
1243,1,0.43997708886382414,1243,0
2183,0,0.31939918932720235,2183,0
3127,1,0.25717540895070856,3127,0
1300,0,0.04346134217775169,1300,0
4502,1,0.40323232456831093,4502,0
2371,0,0.3552172492219925,2371,0
2988,0,0.06404861270597914,2988,0
438,0,0.3874073388309571,438,0
5511,0,0.01565494278296375,5511,0
2723,0,0.0778694846106858,2723,0
2451,1,0.2809497019106942,2451,0
396,0,0.47785524409978214,396,0
6836,1,0.7474403879515031,6836,1
1760,0,0.083032571489565,1760,0
1930,0,0.25830478975741344,1930,0
3249,0,0.3341728753704861,3249,0
3803,1,0.07296974077710289,3803,0
71,0,0.029967190459529447,71,0
4198,0,0.011380126399462242,4198,0
2275,1,0.7628788688353347,2275,1
5240,0,0.058008573172914,5240,0
2750,0,0.10258970546831947,2750,0
2669,1,0.5490877168341496,2669,1
1201,0,0.39383061077581444,1201,0
3895,0,0.012660409210161046,3895,0
1050,1,0.48465409280801086,1050,0
5333,1,0.5833606677857252,5333,1
3422,0,0.01444080765861614,3422,0
2042,0,0.26442997670106916,2042,0
4864,0,0.09801030877686714,4864,0
2705,0,0.0073523182857642795,2705,0
6113,0,0.42395388962983405,6113,0
3575,0,0.11466456951044961,3575,0
4064,0,0.3468868725270276,4064,0
4488,1,0.2529049541973451,4488,0
1896,0,0.11990398304567887,1896,0
2702,0,0.4345631147912707,2702,0
6017,0,0.33931150331783483,6017,0
2442,1,0.8262919774424444,2442,1
3733,0,0.03424418514665064,3733,0
6684,0,0.10377371409814819,6684,0
4259,1,0.18182540976872102,4259,0
664,0,0.008409472248962942,664,0
7019,0,0.012795251813535892,7019,0
6917,0,0.03501434490500735,6917,0
237,0,0.6307831191006597,237,1
6249,0,0.6813287945316244,6249,1
6451,0,0.13847649807203516,6451,0
3099,0,0.04759643196766987,3099,0
1126,1,0.4715419218537119,1126,0
3918,1,0.6114815046736161,3918,1
5645,0,0.04379599028981062,5645,0
3303,1,0.5938157058725645,3303,1
4471,1,0.41262119265626784,4471,0
3712,0,0.045423269415246374,3712,0
2354,0,0.03631749933987274,2354,0
3078,1,0.8521680632200062,3078,1
4584,0,0.016983946267382824,4584,0
5009,0,0.05701765206596899,5009,0
271,0,0.017428760988064035,271,0
1710,0,0.668057924912239,1710,1
5675,0,0.5697896932221074,5675,1
1439,1,0.677425854086243,1439,1
6075,0,0.11968790117515614,6075,0
5359,1,0.4435971660023278,5359,0
2565,0,0.07855937729097792,2565,0
352,0,0.7915622476244282,352,1
563,0,0.10469564807189667,563,0
2830,0,0.018280604376793262,2830,0
2090,0,0.07878896543424295,2090,0
1523,0,0.27766168080984355,1523,0
5822,0,0.4201455982500463,5822,0
1023,0,0.4797586841639631,1023,0
6412,0,0.02484489302624334,6412,0
680,1,0.6515640396702808,680,1
3777,0,0.011956481416315293,3777,0
2213,0,0.04780346575701309,2213,0
6392,0,0.13597545648380047,6392,0
4876,1,0.5933202718522151,4876,1
4578,0,0.2969847963271858,4578,0
5241,0,0.05461174785242458,5241,0
3199,0,0.008456348159053667,3199,0
3423,1,0.25747505719749264,3423,0
1868,0,0.4683672657964987,1868,0
5067,0,0.11239357005331806,5067,0
1163,1,0.6523162705485583,1163,1
2435,0,0.36365777942761807,2435,0
3391,0,0.13159393707210965,3391,0
5739,0,0.062134436390686845,5739,0
1409,0,0.4416566287927876,1409,0
6979,0,0.3244179316385806,6979,0
481,1,0.12270607490262124,481,0
351,0,0.1274693333749597,351,0
1998,1,0.5024592285921675,1998,1
4327,0,0.5355691491508547,4327,1
4059,1,0.40953877077979794,4059,0
257,0,0.0766430106723476,257,0
2902,0,0.6551948298520073,2902,1
1550,0,0.8216784603190318,1550,1
4134,0,0.286683206267856,4134,0
229,0,0.0330570242428089,229,0
5000,0,0.28660403121501077,5000,0
5768,0,0.22036802056925917,5768,0
6601,0,0.046908988406277906,6601,0
6898,0,0.32099592442369096,6898,0
3495,1,0.8340990784480953,3495,1
4190,1,0.4511919904263849,4190,0
1785,0,0.017761898304609402,1785,0
6873,0,0.021180862403210664,6873,0
5130,1,0.35854210401734143,5130,0
12,0,0.13323320368675112,12,0
6602,0,0.3782988282396486,6602,0
1568,0,0.7684466755510644,1568,1
4651,1,0.43901433710758736,4651,0
3507,0,0.13305133276453576,3507,0
2293,0,0.019985639867331227,2293,0
2289,0,0.02289352796480974,2289,0
63,0,0.12765310373169605,63,0
4206,0,0.030469160095634606,4206,0
1982,0,0.09711116844015376,1982,0
813,0,0.06204337919798484,813,0
284,1,0.45964660437696186,284,0
3764,0,0.12318550992799879,3764,0
1759,0,0.07911871047946181,1759,0
5736,0,0.14660228968401406,5736,0
4237,1,0.5916886922112278,4237,1
5797,0,0.307959188845152,5797,0
4136,0,0.02095358628834176,4136,0
2311,0,0.30660718383345836,2311,0
3188,1,0.36535853119651307,3188,0
3616,0,0.046082438698481075,3616,0
2211,0,0.16060512348999145,2211,0
4600,0,0.037730380226209524,4600,0
4581,0,0.006582866690268794,4581,0
5051,0,0.1603041047913235,5051,0
3758,0,0.3006799915695074,3758,0
5700,0,0.5527407015319276,5700,1
3273,1,0.32709058886431175,3273,0
463,1,0.764935044528222,463,1
5770,0,0.05297536128909012,5770,0
3856,0,0.272652724467458,3856,0
5800,0,0.5374862224301618,5800,1
2980,0,0.005814390021098392,2980,0
1731,1,0.7718549603930456,1731,1
6089,1,0.8417885549488343,6089,1
1551,0,0.033876942293794544,1551,0
4049,0,0.2606009246685559,4049,0
3792,1,0.6655290472757789,3792,1
4907,0,0.005865529951601067,4907,0
3323,0,0.06139293546009383,3323,0
4489,0,0.058049805093412475,4489,0
2824,0,0.0053656606530132515,2824,0
4709,0,0.33848267354209255,4709,0
5877,1,0.15209814568769672,5877,0
4800,1,0.8733171361258553,4800,1
538,0,0.07513092236793711,538,0
6642,0,0.14559453646408954,6642,0
6630,0,0.6974857165170937,6630,1
4705,0,0.522614928192168,4705,1
6377,1,0.3280049608217196,6377,0
838,0,0.12352157357692593,838,0
450,0,0.013292861637331593,450,0
1360,1,0.8202029651275783,1360,1
697,1,0.5264554489299049,697,1
3265,1,0.45050228114551827,3265,0
588,0,0.054185493526952046,588,0
279,0,0.3321275334964487,279,0
2455,1,0.5770855696194418,2455,1
4135,0,0.05455201922756785,4135,0
5163,0,0.177150224087213,5163,0
3787,0,0.21600745223273055,3787,0
7013,0,0.42217263741315914,7013,0
5193,0,0.005913048986651379,5193,0
6400,0,0.012813262394940062,6400,0
5657,0,0.7111872062982074,5657,1
1888,0,0.12809368142956487,1888,0
1048,0,0.04327468998391627,1048,0
4714,0,0.019176032309633197,4714,0
6543,0,0.02103535171442066,6543,0
1591,0,0.0896476831462526,1591,0
2153,0,0.5025182101006308,2153,1
4505,0,0.008199791558101502,4505,0
1054,1,0.48756060215953534,1054,0
2560,1,0.3107659859455228,2560,0
4143,1,0.6181103584882007,4143,1
6880,0,0.00729694108334833,6880,0
1663,1,0.4292650517295392,1663,0
5019,0,0.8162498581097695,5019,1
1152,0,0.32542521794491924,1152,0
2285,1,0.23509359975531258,2285,0
137,0,0.005260968545295729,137,0
2345,0,0.21425625142109483,2345,0
166,1,0.6224476278089375,166,1
5916,0,0.02850813689092207,5916,0
4361,0,0.07698223408333796,4361,0
5326,1,0.18333400039783856,5326,0
1129,0,0.4282969852427285,1129,0
4279,0,0.1592610513677514,4279,0
1859,1,0.27320158179831433,1859,0
6812,0,0.19322657374923496,6812,0
3662,1,0.37030690543831113,3662,0
1443,0,0.33233505376441913,1443,0
4329,1,0.5301315859753497,4329,1
5231,1,0.8134644762481573,5231,1
6497,0,0.40611733913734227,6497,0
2816,0,0.06394722851864634,2816,0
197,0,0.2776853691821913,197,0
642,1,0.7548078366014033,642,1
5773,0,0.1325720882535932,5773,0
2155,1,0.5757812797045702,2155,1
1980,0,0.7301247290587496,1980,1
5972,1,0.3212934074940651,5972,0
2508,0,0.0569989142822756,2508,0
1374,0,0.026108592417208108,1374,0
5013,0,0.41472574783742017,5013,0
3204,0,0.03740882689304428,3204,0
4592,0,0.04387541803203813,4592,0
6508,1,0.5076315014335265,6508,1
147,1,0.5253619783866963,147,1
3820,0,0.13333121867521,3820,0
1227,0,0.1856677828727905,1227,0
1429,0,0.014927234853004538,1429,0
4463,1,0.6880458496128057,4463,1
4478,0,0.5435063992089377,4478,1
5838,0,0.09128569730176457,5838,0
216,0,0.0050273380196789825,216,0
6735,0,0.007845678003255963,6735,0
3136,1,0.5546124405799998,3136,1
4438,0,0.01696438410736622,4438,0
2826,0,0.20431987967346119,2826,0
2168,1,0.7210255878148214,2168,1
5123,1,0.544229577506673,5123,1
4253,0,0.6583733999594232,4253,1
4895,0,0.23121834176978218,4895,0
1483,0,0.028708296299896286,1483,0
6038,1,0.03918519918817029,6038,0
4067,0,0.01349275857723682,4067,0
1683,0,0.022293839659926266,1683,0
2448,1,0.8094173733681942,2448,1
734,0,0.49057251348895475,734,0
4963,0,0.05536507972814015,4963,0
2820,0,0.024350933063960446,2820,0
2403,0,0.02294049872710019,2403,0
603,0,0.10965942468047077,603,0
6457,0,0.10901757881245701,6457,0
1348,1,0.6545152509358128,1348,1
534,1,0.7935142707580891,534,1
6690,0,0.0956405133964501,6690,0
3476,0,0.19976107725772888,3476,0
4635,0,0.015537356688331633,4635,0
1899,0,0.48461331741615576,1899,0
2491,0,0.038131161529611005,2491,0
4690,0,0.17900380041290556,4690,0
1566,0,0.027441289081332063,1566,0
958,0,0.17825248088749804,958,0
495,1,0.18995796352919436,495,0
3399,0,0.06677319678098763,3399,0
5515,0,0.026450119630759775,5515,0
1033,0,0.01014751824878139,1033,0
1359,1,0.7727933894421127,1359,1
3096,0,0.01524488137469006,3096,0
2291,1,0.7772265357621864,2291,1
887,0,0.43496076359442987,887,0
6710,0,0.034986670158839585,6710,0
2957,0,0.6279796302640489,2957,1
2928,0,0.016517704503781573,2928,0
26,1,0.4345722438923488,26,0
3948,0,0.11297886957645452,3948,0
5968,1,0.19591819576274844,5968,0
6030,1,0.22260367790961633,6030,0
5428,1,0.6221668172251481,5428,1
1186,0,0.03966683709444587,1186,0
4260,0,0.08558959549522237,4260,0
5197,0,0.06506639052417687,5197,0
6922,0,0.4562973651189822,6922,0
1341,1,0.4375604188715555,1341,0
2620,0,0.2567090983375644,2620,0
1244,1,0.1148533560153533,1244,0
1030,0,0.23678691562133275,1030,0
5278,0,0.17022463765832332,5278,0
1415,0,0.06146455702771569,1415,0
3521,0,0.030759189232341146,3521,0
4629,0,0.13377451595278889,4629,0
3013,0,0.21897171275004054,3013,0
1401,1,0.7284583799532774,1401,1
3929,0,0.07345820448095564,3929,0
6981,0,0.3819614826872535,6981,0
320,1,0.05801393636745955,320,0
1815,0,0.003973231381857321,1815,0
402,1,0.21693827518651213,402,0
5121,0,0.1404329988803884,5121,0
2281,1,0.44002088795332145,2281,0
6680,1,0.05816621178159242,6680,0
4757,1,0.31161110862324587,4757,0
6351,1,0.24986742995795377,6351,0
6580,0,0.062495589765392004,6580,0
4590,0,0.05277705932173478,4590,0
895,0,0.34385299061214236,895,0
5184,0,0.04062880112278501,5184,0
3825,0,0.00795560181179514,3825,0
2031,0,0.2967736386450766,2031,0
3405,0,0.11668655094347438,3405,0
23,0,0.02349967783790614,23,0
4696,0,0.0823812216881249,4696,0
1202,1,0.15096418713207033,1202,0
2989,0,0.19169682204435512,2989,0
1742,1,0.6559475772647057,1742,1
376,0,0.32869830264715394,376,0
3160,0,0.007171865492121963,3160,0
5636,1,0.40342743078929494,5636,0
1277,0,0.005518595312905627,1277,0
2627,0,0.02325485166174353,2627,0
4362,0,0.015745206232084114,4362,0
4507,0,0.21734437337471693,4507,0
6605,1,0.0983377390497655,6605,0
425,0,0.17624012577711345,425,0
6664,0,0.3453435241463183,6664,0
6273,1,0.7686489253141531,6273,1
2896,0,0.11054382567293779,2896,0
1286,0,0.21161569800362234,1286,0
5539,0,0.0399614693600705,5539,0
2188,0,0.2117736432374839,2188,0
2615,0,0.019117008637405845,2615,0
6622,1,0.5259821397602471,6622,1
299,1,0.4867248694741612,299,0
4412,0,0.015775652129683078,4412,0
607,0,0.027816630189454166,607,0
2960,1,0.5952160000094728,2960,1
584,0,0.18283471615077046,584,0
1779,0,0.6083922906996518,1779,1
4035,0,0.22930303074879277,4035,0
6657,0,0.019709713266720687,6657,0
467,0,0.12068467350007794,467,0
487,0,0.02900548935926819,487,0
3079,1,0.49512971548854506,3079,0
1501,0,0.031796324815985544,1501,0
5353,0,0.24669884868326872,5353,0
2982,0,0.019770249419938137,2982,0
2035,0,0.14540543024621622,2035,0
3722,0,0.056557403634352944,3722,0
6114,0,0.3867673462325069,6114,0
282,0,0.2022765903267903,282,0
2694,0,0.11717167797549237,2694,0
3841,1,0.6260626608372175,3841,1
4377,0,0.44401931089583185,4377,0
518,1,0.42696625789629145,518,0
6692,0,0.15653012336921276,6692,0
2325,0,0.24974079307715807,2325,0
3102,1,0.23632213184241926,3102,0
6109,0,0.38603770934142595,6109,0
4320,0,0.011114201664361228,4320,0
142,0,0.10337479020390228,142,0
1810,0,0.03803009767962863,1810,0
6919,0,0.2223133288982042,6919,0
6606,1,0.47294642303622036,6606,0
1051,0,0.32218497800954105,1051,0
191,1,0.6830988951481598,191,1
4100,0,0.0132228156969427,4100,0
5090,1,0.6497812861818276,5090,1
4194,0,0.008489740428072996,4194,0
5358,0,0.08431259129359776,5358,0
4750,0,0.10928047619422965,4750,0
6843,1,0.4900768447320168,6843,0
5208,0,0.14067257062634467,5208,0
6117,0,0.00763665144824985,6117,0
2278,0,0.4719864044061143,2278,0
6597,1,0.35705531390343936,6597,0
2924,1,0.5769322885667455,2924,1
4890,0,0.20462100518942855,4890,0
5672,0,0.07217048452345681,5672,0
1520,0,0.18182540976872102,1520,0
5254,0,0.022756542463383694,5254,0
1749,0,0.42975232934948676,1749,0
4267,0,0.019053638012309228,4267,0
6361,0,0.304333794486785,6361,0
2484,0,0.1044567261377757,2484,0
1150,0,0.20976489485486588,1150,0
4601,0,0.35811790292001977,4601,0
6189,0,0.015359193660933138,6189,0
1927,1,0.3560163512752586,1927,0
1389,1,0.6339169474585865,1389,1
4765,0,0.04515580274120132,4765,0
6005,0,0.1015133738742896,6005,0
5595,0,0.14083259973741669,5595,0
2862,1,0.6381184101370772,2862,1
2621,0,0.015256053853925469,2621,0
3794,0,0.34725324167534616,3794,0
5407,0,0.007006187394946908,5407,0
2014,0,0.22089292814299377,2014,0
4216,0,0.013874378720856456,4216,0
5488,0,0.24993622176276262,5488,0
6312,1,0.06032141583237474,6312,0
1579,1,0.7325657362254694,1579,1
6998,0,0.6319496858818695,6998,1
5264,0,0.04868551240661154,5264,0
6320,0,0.14835138198886239,6320,0
6333,1,0.2476660003702668,6333,0
1074,0,0.14883963880947054,1074,0
6946,0,0.09445476264850297,6946,0
1052,0,0.1227531042181128,1052,0
1027,0,0.11468837536752996,1027,0
